status,pair,source_domain,target_domain,seed,method,rho,lambda,run_runtime_seconds,failure_stage,failure_message,run_record_path,heldout_cross_entropy,heldout_top1_accuracy,heldout_macro_accuracy,heldout_num_examples,transductive_full_cross_entropy,transductive_full_top1_accuracy,transductive_full_macro_accuracy,transductive_full_num_examples,transductive_unqueried_cross_entropy,transductive_unqueried_top1_accuracy,transductive_unqueried_macro_accuracy,transductive_unqueried_num_examples,effective_sample_size,squared_l2_norm,max_weight,source_total_mass,query_total_mass,solver_runtime_seconds,classifier_status,classifier_fit_seconds,classifier_iterations,classifier_closure_evaluations
complete,real_world_to_product,real_world,product,0,random_regularized_wasserstein,1e-05,1000.0,3.059360643848777,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_product/seed_0/random_regularized_wasserstein/lambda_1000/run_record.json,0.7560517651517376,0.786036036036036,0.7696915518658791,888,0.7412761869885238,0.7911691822482542,0.7793397012643405,4439,0.7603838680028634,0.7840988575425507,0.7720675940111383,4289,4312.840941386607,0.0002318657269281286,0.000550421714574535,0.9504349243199919,0.049565075680008244,1.258264722302556,converged_objective,0.9206580333411694,104,220
complete,real_world_to_product,real_world,product,0,random_regularized_wasserstein,1e-05,10000.0,2.6089235488325357,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_product/seed_0/random_regularized_wasserstein/lambda_10000/run_record.json,0.7729289996813309,0.7815315315315315,0.7661467925316461,888,0.7590211808287586,0.7844109033566119,0.7725047781834312,4439,0.7771031741875961,0.7773373746794124,0.7651537351631484,4289,4503.9810358831755,0.0002220258016259414,0.00025723092195372214,0.9642969555214479,0.03570304447855212,0.8937619850039482,converged_objective,0.8129092901945114,99,209
complete,real_world_to_product,real_world,product,0,random_uniform,1e-05,,1.860375002026558,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_product/seed_0/random_uniform/run_record.json,0.7765218475682585,0.7804054054054054,0.7644373908222444,888,0.7629077584703565,0.7839603514305024,0.771835565599325,4439,0.7807225572370612,0.7768710655164374,0.7644455544549676,4289,4507.0000000000155,0.00022187708009762516,0.00022187708009762592,0.9667184379853561,0.033281562014643884,2.5616958737373352e-05,converged_objective,0.9154318533837795,104,214
complete,real_world_to_product,real_world,product,0,source_only_uniform,1e-05,,1.7899515926837921,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_product/seed_0/source_only_uniform/run_record.json,0.8538399768262017,0.7578828828828829,0.7448250733151901,888,0.8674434016002732,0.7567019599008786,0.7467436497825523,4439,0.8674434016002732,0.7567019599008786,0.7467436497825523,4439,4357.000000000012,0.00022951572182694453,0.00022951572182694515,1.0,0.0,2.3854896426200867e-05,converged_objective,0.9431630093604326,105,220
complete,real_world_to_product,real_world,product,0,wasserstein_hard_voronoi,1e-05,,1.4711689688265324,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_product/seed_0/wasserstein_hard_voronoi/run_record.json,0.6861378461639737,0.8175675675675675,0.7971952141558,888,0.6351342433451264,0.8387024104528047,0.8247083842698018,4439,0.6556271068027246,0.8330613196549312,0.8189636768001698,4289,481.63175585348165,0.0020762750542225716,0.008166713601802308,0.5978597578147,0.4021402421852999,0.015663497149944305,converged_objective,0.5793716832995415,80,167
complete,real_world_to_product,real_world,product,0,wasserstein_uniform,1e-05,,1.9235715586692095,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_product/seed_0/wasserstein_uniform/run_record.json,0.7216465780433994,0.793918918918919,0.7779158529676511,888,0.7006089307841571,0.8112187429601262,0.7999393075940568,4439,0.7170863058184385,0.805082769876428,0.7933201395128222,4289,4507.0000000000155,0.00022187708009762516,0.00022187708009762592,0.9667184379853561,0.033281562014643884,2.63117253780365e-05,converged_objective,0.8897535465657711,101,210
complete,real_world_to_product,real_world,product,1,random_regularized_wasserstein,1e-05,10.0,1.6447114925831556,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_product/seed_1/random_regularized_wasserstein/lambda_10/run_record.json,0.7464025740078567,0.8040540540540541,0.7811754667232161,888,0.736570120875044,0.8109934669970714,0.7985955480278668,4439,0.758785981415061,0.8043833061319655,0.7929789750542666,4289,817.4067937217189,0.0012233810725341778,0.005537991592739497,0.7968589740016353,0.2031410259983648,0.042833082377910614,converged_objective,0.7261845860630274,87,181
complete,real_world_to_product,real_world,product,1,random_uniform,1e-05,,1.8464942164719105,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_product/seed_1/random_uniform/run_record.json,0.7742522983692891,0.786036036036036,0.7667521509608912,888,0.7707450830246736,0.7922955620635278,0.7818561439948584,4439,0.7892845224087138,0.7850314758685009,0.7752984115845746,4289,4507.0000000000155,0.00022187708009762516,0.00022187708009762592,0.9667184379853561,0.033281562014643884,2.4335458874702454e-05,converged_objective,0.8773487396538258,100,208
complete,real_world_to_product,real_world,product,1,source_only_uniform,1e-05,,1.759484639391303,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_product/seed_1/source_only_uniform/run_record.json,0.8480979916257897,0.7567567567567568,0.7373768625066554,888,0.8674434016002732,0.7567019599008786,0.7467436497825523,4439,0.8674434016002732,0.7567019599008786,0.7467436497825523,4439,4357.000000000012,0.00022951572182694453,0.00022951572182694515,1.0,0.0,2.4586915969848633e-05,converged_objective,0.9072073511779308,105,220
complete,real_world_to_product,real_world,product,1,wasserstein_hard_voronoi,1e-05,,1.5556293316185474,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_product/seed_1/wasserstein_hard_voronoi/run_record.json,0.6655705255908203,0.8254504504504504,0.799655754792692,888,0.6326058813813558,0.8348727190808741,0.8174398155714517,4439,0.6528050676794761,0.8290976917696433,0.8116880541041717,4289,493.12115286848393,0.002027899217429639,0.008729935229512813,0.6082793579273444,0.39172064207265567,0.015422200784087181,converged_objective,0.6692183967679739,82,170
complete,real_world_to_product,real_world,product,1,wasserstein_uniform,1e-05,,1.9666812475770712,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_product/seed_1/wasserstein_uniform/run_record.json,0.714979892343177,0.7995495495495496,0.7791591658982705,888,0.690978449358195,0.809641811218743,0.7970252171875221,4439,0.7057466640459289,0.8036838423875029,0.7907526729250831,4289,4507.0000000000155,0.00022187708009762516,0.00022187708009762592,0.9667184379853561,0.033281562014643884,2.5197863578796387e-05,converged_objective,0.9418828133493662,103,216
complete,real_world_to_product,real_world,product,2,random_regularized_wasserstein,1e-05,10.0,1.659279864281416,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_product/seed_2/random_regularized_wasserstein/lambda_10/run_record.json,0.7268986029701919,0.7961711711711712,0.7798048952978698,888,0.6886301981790012,0.8112187429601262,0.7937245639445132,4439,0.7093528999305208,0.804616460713453,0.7869681047208763,4289,832.2155120180571,0.0012016118247725025,0.00433488002612927,0.79686845121664,0.20313154878336004,0.04272325523197651,converged_objective,0.746415238827467,89,181
complete,real_world_to_product,real_world,product,2,random_uniform,1e-05,,1.900423625484109,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_product/seed_2/random_uniform/run_record.json,0.7779323884131857,0.7826576576576577,0.7679524526702426,888,0.7470109074569622,0.7913944582113088,0.7770747628005534,4439,0.7639809798720008,0.7845651667055258,0.7699720830653192,4289,4507.0000000000155,0.00022187708009762516,0.00022187708009762592,0.9667184379853561,0.033281562014643884,2.5937333703041077e-05,converged_objective,0.9500473793596029,104,217
complete,real_world_to_product,real_world,product,2,source_only_uniform,1e-05,,1.866667354479432,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_product/seed_2/source_only_uniform/run_record.json,0.869372009691589,0.75,0.743125549003139,888,0.8674434016002732,0.7567019599008786,0.7467436497825523,4439,0.8674434016002732,0.7567019599008786,0.7467436497825523,4439,4357.000000000012,0.00022951572182694453,0.00022951572182694515,1.0,0.0,2.4164095520973206e-05,converged_objective,0.9672517217695713,105,220
complete,real_world_to_product,real_world,product,2,wasserstein_hard_voronoi,1e-05,,1.5387732554227114,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_product/seed_2/wasserstein_hard_voronoi/run_record.json,0.669212896195601,0.8288288288288288,0.8162150876696007,888,0.6248672941036143,0.8387024104528047,0.8244843378487867,4439,0.6446751808000711,0.8330613196549312,0.8187996391308632,4289,497.1260003942442,0.002011562459430714,0.007885102787947058,0.6189805688538439,0.38101943114615605,0.015425173565745354,converged_objective,0.6575982328504324,80,168
complete,real_world_to_product,real_world,product,2,wasserstein_uniform,1e-05,,2.0038577374070883,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_product/seed_2/wasserstein_uniform/run_record.json,0.7163415496243676,0.8006756756756757,0.7898270649860315,888,0.6815925198490274,0.8150484343320568,0.80418028168524,4439,0.6953751712515763,0.8092795523432036,0.7977464404837289,4289,4507.0000000000155,0.00022187708009762516,0.00022187708009762592,0.9667184379853561,0.033281562014643884,2.5857239961624146e-05,converged_objective,0.9525794684886932,103,217
complete,real_world_to_product,real_world,product,3,random_regularized_wasserstein,1e-05,10.0,1.6246815640479326,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_product/seed_3/random_regularized_wasserstein/lambda_10/run_record.json,0.7183787096541713,0.8029279279279279,0.788583440189775,888,0.6992556938787905,0.814823158369002,0.7983647142275258,4439,0.7198319197333477,0.8083469340172534,0.791736418604116,4289,820.6077213206819,0.0012186090552384825,0.005030538829264742,0.8048569690701327,0.19514303092986734,0.04338186979293823,converged_objective,0.7033369466662407,86,178
complete,real_world_to_product,real_world,product,3,random_uniform,1e-05,,1.8474119119346142,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_product/seed_3/random_uniform/run_record.json,0.7727906746541514,0.7905405405405406,0.7792360179446391,888,0.7510545309548894,0.7925208380265826,0.7811107677918684,4439,0.7674612861304404,0.7859640941944509,0.7745759715240004,4289,4507.0000000000155,0.00022187708009762516,0.00022187708009762592,0.9667184379853561,0.033281562014643884,2.5739893317222595e-05,converged_objective,0.8893878813832998,100,209
complete,real_world_to_product,real_world,product,3,source_only_uniform,1e-05,,1.820180969312787,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_product/seed_3/source_only_uniform/run_record.json,0.867746097817189,0.759009009009009,0.7516636959796047,888,0.8674434016002732,0.7567019599008786,0.7467436497825523,4439,0.8674434016002732,0.7567019599008786,0.7467436497825523,4439,4357.000000000012,0.00022951572182694453,0.00022951572182694515,1.0,0.0,2.4458393454551697e-05,converged_objective,0.9524375200271606,105,220
complete,real_world_to_product,real_world,product,3,wasserstein_hard_voronoi,1e-05,,1.5903907380998135,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_product/seed_3/wasserstein_hard_voronoi/run_record.json,0.6517722914513526,0.8367117117117117,0.8252676875795476,888,0.6378012426668879,0.8362243748592025,0.819921017141722,4439,0.6582217254171914,0.8304966192585684,0.8138333225077335,4289,510.4481641905841,0.001959062780812811,0.007603491974091805,0.6277105040833568,0.37228949591664323,0.015498504042625427,converged_objective,0.6756302993744612,82,171
complete,real_world_to_product,real_world,product,3,wasserstein_uniform,1e-05,,2.0096114464104176,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_product/seed_3/wasserstein_uniform/run_record.json,0.7181042199714572,0.8006756756756757,0.7925051064941515,888,0.6973891325103724,0.8049110159945934,0.7937654484515918,4439,0.7129349104027869,0.7987875961762648,0.786805490085409,4289,4507.0000000000155,0.00022187708009762516,0.00022187708009762592,0.9667184379853561,0.033281562014643884,2.6380643248558044e-05,converged_objective,0.9730048272758722,105,221
complete,real_world_to_product,real_world,product,4,random_regularized_wasserstein,1e-05,10.0,1.6509280242025852,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_product/seed_4/random_regularized_wasserstein/lambda_10/run_record.json,0.6877769050648921,0.8085585585585585,0.7852471856026274,888,0.6858120807737983,0.8145978824059473,0.796873235803845,4439,0.7060897222507478,0.8081137794357659,0.7907503776928295,4289,848.4668580720725,0.001178596418335359,0.0050112753479929235,0.7899711301433181,0.21002886985668193,0.04245423898100853,converged_objective,0.7382760476320982,90,186
complete,real_world_to_product,real_world,product,4,random_uniform,1e-05,,1.782291503623128,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_product/seed_4/random_uniform/run_record.json,0.7349571486011106,0.7837837837837838,0.7649941343618409,888,0.7526464154037107,0.7913944582113088,0.7795191625610184,4439,0.7698842197243186,0.7845651667055258,0.773020532511645,4289,4507.0000000000155,0.00022187708009762516,0.00022187708009762592,0.9667184379853561,0.033281562014643884,2.7040019631385803e-05,converged_objective,0.833601700142026,103,214
complete,real_world_to_product,real_world,product,4,source_only_uniform,1e-05,,1.8021397963166237,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_product/seed_4/source_only_uniform/run_record.json,0.8311274857679664,0.7533783783783784,0.7404339419676406,888,0.8674434016002732,0.7567019599008786,0.7467436497825523,4439,0.8674434016002732,0.7567019599008786,0.7467436497825523,4439,4357.000000000012,0.00022951572182694453,0.00022951572182694515,1.0,0.0,2.3635104298591614e-05,converged_objective,0.9358702935278416,105,220
complete,real_world_to_product,real_world,product,4,wasserstein_hard_voronoi,1e-05,,1.6124758254736662,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_product/seed_4/wasserstein_hard_voronoi/run_record.json,0.6470070531564637,0.8355855855855856,0.8190035118357338,888,0.6304175544023876,0.8400540662311331,0.8272457612334134,4439,0.6504880850382159,0.8344602471438564,0.8214342049120644,4289,476.46329113924065,0.002098797574958953,0.00844832441565756,0.6037735849056604,0.39622641509433965,0.015477804467082024,converged_objective,0.6461407914757729,81,171
complete,real_world_to_product,real_world,product,4,wasserstein_uniform,1e-05,,2.001987988129258,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/real_world_to_product/seed_4/wasserstein_uniform/run_record.json,0.6824238354615461,0.8018018018018018,0.7840807933169209,888,0.6889543609545713,0.8123451227753998,0.8024423557055318,4439,0.7035661951237308,0.8067148519468408,0.7958976264429871,4289,4507.0000000000155,0.00022187708009762516,0.00022187708009762592,0.9667184379853561,0.033281562014643884,2.950429916381836e-05,converged_objective,0.9487557392567396,105,224
